Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
16-December-2021,2499.35,2506.95,2431.30,2472.45,2460.198755863756883540,9806,1431,24124709.00,1867,19.04,75.65,-26.90
15-December-2021,2484.00,2508.25,2476.50,2491.90,2492.665199046046596954,5451,821,13587518.00,1823,33.44,31.75,7.90
14-December-2021,2465.00,2491.30,2451.55,2485.15,2469.520994918427387001,11217,2025,27700617.00,3141,28.00,39.75,20.15
13-December-2021,2550.00,2559.55,2481.60,2497.95,2510.652321351501325605,16219,2904,40720270.00,8908,54.92,77.95,-52.05
10-December-2021,2550.00,2552.25,2518.30,2528.55,2531.477762650329022010,8814,1121,22312445.00,2893,32.82,33.95,-21.45
9-December-2021,2510.00,2548.60,2475.55,2541.55,2512.142595307917888563,10912,1345,27412500.00,2650,24.29,73.05,31.55
8-December-2021,2470.00,2516.20,2470.00,2504.65,2496.126788590922012697,10553,1282,26341626.00,2751,26.07,46.20,34.65
7-December-2021,2447.00,2488.00,2443.30,2470.10,2472.249018232819074333,14260,2237,35254271.00,5940,41.65,44.70,23.10
6-December-2021,2450.00,2471.10,2424.05,2444.40,2447.074615125294976963,17798,2282,43553034.00,5908,33.19,47.05,-5.60
3-December-2021,2449.00,2497.00,2448.05,2458.05,2466.608495439383652625,33877,2577,83561296.00,6486,19.15,48.95,9.05
2-December-2021,2457.10,2463.25,2429.40,2450.60,2447.364956437560503388,11363,1345,27809408.00,5212,45.87,33.85,-6.50
1-December-2021,2412.00,2482.00,2393.40,2437.60,2451.847851495359229975,58180,6301,142648508.00,12565,21.60,88.60,25.60
30-November-2021,2413.00,2445.65,2360.90,2371.30,2396.908056042031523642,17130,2642,41059035.00,7543,44.03,84.75,-41.70
29-November-2021,2402.00,2446.85,2365.25,2412.75,2412.001956592630167759,27599,4938,66568842.00,10325,37.41,81.60,10.75
26-November-2021,2511.55,2511.55,2422.15,2435.45,2466.918527942700970690,21222,2883,52352945.00,10576,49.84,89.40,-76.10
25-November-2021,2540.00,2544.15,2498.05,2519.10,2517.056905106470953070,19348,3419,48700017.00,6560,33.91,46.10,-20.90
24-November-2021,2610.00,2614.70,2524.50,2540.30,2573.499864179645056139,22088,2635,56843465.00,7180,32.51,90.20,-69.70
23-November-2021,2550.00,2610.45,2508.25,2599.00,2568.468846965371726449,16114,3045,41388307.00,5484,34.03,102.20,49.00
22-November-2021,2617.20,2617.20,2518.45,2545.85,2550.487055701420061545,35421,6402,90340802.00,14743,41.62,98.75,-71.35
18-November-2021,2674.00,2692.15,2575.00,2605.25,2617.265097991030288136,32554,3650,85202448.00,14731,45.25,117.15,-68.75
17-November-2021,2715.10,2749.80,2662.80,2673.85,2700.357821382725105446,27265,3432,73625256.00,9992,36.65,87.00,-41.25
16-November-2021,2685.25,2738.50,2650.00,2710.45,2696.643809876673900386,37786,5293,101895383.00,13484,35.69,88.50,25.20
15-November-2021,2725.00,2769.00,2680.00,2685.25,2724.337384704073789392,20816,2663,56709807.00,8033,38.59,89.00,-39.75
12-November-2021,2705.95,2740.05,2700.30,2722.40,2721.408874716246892227,18502,2823,50351507.00,9600,51.89,39.75,16.45
11-November-2021,2735.00,2742.90,2687.35,2704.40,2706.574672104044968588,9073,1355,24556752.00,2675,29.48,55.55,-30.60
10-November-2021,2722.05,2765.00,2711.10,2746.55,2745.827197595792637114,41261,4636,113295576.00,18389,44.57,53.90,24.50
9-November-2021,2710.05,2742.55,2700.65,2724.40,2724.848173631488414449,19766,2089,53859349.00,5047,25.53,41.90,14.35
8-November-2021,2715.00,2773.85,2681.35,2709.80,2725.561815250783222313,164385,15751,448041479.00,56689,34.49,92.50,-5.20
4-November-2021,2580.00,2700.80,2553.20,2665.35,2648.415539660015638122,34531,3767,91452437.00,5861,16.97,147.60,85.35
3-November-2021,2545.00,2560.00,2506.00,2521.75,2532.554319146495353906,17434,1876,44152552.00,4553,26.12,54.00,-23.25
2-November-2021,2552.00,2572.60,2526.35,2541.35,2548.811855310844717033,28696,3465,73140705.00,12345,43.02,46.25,-10.65
1-November-2021,2504.90,2566.90,2480.00,2560.25,2522.086589917704726356,44474,5095,112167279.00,17091,38.43,86.90,55.35
29-October-2021,2580.00,2580.00,2471.20,2485.10,2494.590268886043533930,28897,3887,72086175.00,10191,35.27,108.80,-94.90
28-October-2021,2583.80,2583.80,2517.95,2527.20,2547.215346778160354156,30495,3664,77677332.00,9664,31.69,65.85,-56.60
27-October-2021,2599.00,2611.70,2571.40,2583.90,2590.954906847039278509,16854,2900,43667954.00,7293,43.27,40.30,-15.10
26-October-2021,2569.35,2612.00,2569.35,2590.45,2591.383796428912441516,20946,2413,54279125.00,7283,34.77,42.65,21.10
25-October-2021,2619.20,2623.10,2532.00,2560.60,2560.189919388120064929,36347,1940,93055223.00,5982,16.46,91.10,-58.60
22-October-2021,2700.00,2700.00,2602.45,2611.65,2632.697863906628495926,31787,2513,83685567.00,9527,29.97,97.55,-88.35
21-October-2021,2658.95,2696.00,2597.00,2660.90,2648.229916826615483045,39075,4912,103479584.00,9009,23.06,99.00,1.95
20-October-2021,2705.00,2709.05,2617.00,2651.30,2687.987457755259787520,177241,7539,476421585.00,141905,80.06,92.05,-53.70
19-October-2021,2862.60,2862.60,2687.80,2704.25,2749.971317768928450586,38421,4152,105656648.00,21637,56.32,174.80,-158.35
18-October-2021,2860.15,2870.00,2813.00,2824.40,2835.239451596976947324,26331,3669,74654690.00,9509,36.11,57.00,-35.75
14-October-2021,2890.00,2922.90,2845.60,2854.15,2875.143780290791599353,14237,1979,40933422.00,4139,29.07,77.30,-35.85
13-October-2021,2908.50,2958.00,2865.00,2904.80,2911.152963031766672859,26915,2942,78353682.00,8047,29.90,93.00,-3.70
12-October-2021,2851.95,2931.00,2843.00,2908.05,2898.388195829275456414,64689,6051,187493834.00,38863,60.08,88.00,56.10
11-October-2021,2840.00,2898.00,2832.50,2851.95,2836.246834697217675941,229125,4931,649855056.00,142734,62.30,65.50,11.95
8-October-2021,2850.00,2870.60,2812.00,2819.55,2839.259855852726641194,46064,2640,130787666.00,7500,16.28,58.60,-30.45
7-October-2021,2748.00,2857.00,2747.25,2820.00,2810.522186438949040409,68623,7228,192866464.00,36251,52.83,109.75,72.00
6-October-2021,2772.00,2783.00,2715.00,2730.80,2750.131272592719096006,35133,3486,96620362.00,17659,50.26,68.00,-41.20
5-October-2021,2747.00,2788.10,2728.95,2760.50,2765.975677074348801104,17391,1513,48103083.00,5945,34.18,59.15,13.50
4-October-2021,2755.00,2770.65,2708.90,2746.80,2739.429773082056967036,221005,6419,605427677.00,33232,15.04,61.75,-8.20
1-October-2021,2781.00,2793.60,2754.20,2773.25,2771.352323299995214624,41794,4327,115825899.00,22982,54.99,39.40,-7.75
30-September-2021,2847.65,2847.65,2770.05,2791.95,2806.340265334564080288,55251,4194,155053106.00,14869,26.91,77.60,-55.70
29-September-2021,2890.10,2890.10,2835.00,2844.50,2868.528542410870631084,42831,2379,122861946.00,12964,30.27,55.10,-45.60
28-September-2021,2899.90,2942.55,2865.10,2882.75,2911.604644134100512656,175361,4736,510581902.00,15672,8.94,77.45,-17.15
27-September-2021,2955.00,2995.35,2870.00,2878.50,2918.270243742843121217,42791,4389,124875702.00,7813,18.26,125.35,-76.50
24-September-2021,2850.00,2948.80,2850.00,2928.30,2889.122182231483235461,116138,3456,335536872.00,23217,19.99,98.80,78.30
23-September-2021,2865.00,2874.65,2844.10,2856.65,2843.816715316123434823,136007,857,386778980.00,132516,97.43,30.55,-8.35
22-September-2021,2855.00,2880.00,2825.30,2841.70,2848.171240287203698239,10167,1149,28957357.00,2821,27.75,54.70,-13.30
21-September-2021,2807.35,2857.95,2788.95,2852.85,2828.648512532208948231,17076,2317,48302002.00,8168,47.83,69.00,45.50
20-September-2021,2870.00,2870.00,2754.55,2811.75,2811.372758833880249203,42054,5822,118229470.00,11320,26.92,115.45,-58.25
17-September-2021,2861.00,2934.00,2861.00,2899.25,2902.151813953488372093,37625,4401,109193462.00,13917,36.99,73.00,38.25
16-September-2021,2855.00,2886.90,2842.00,2860.15,2859.560634781763390687,41148,5368,117665201.00,24672,59.96,44.90,5.15
15-September-2021,2830.00,2850.10,2802.20,2841.80,2825.296908799106831344,14331,1492,40489330.00,6104,42.59,47.90,11.80
14-September-2021,2800.00,2869.55,2800.00,2819.80,2843.785338322024224744,31538,2726,89687302.00,10514,33.34,69.55,19.80
13-September-2021,2808.10,2812.00,2778.05,2804.75,2792.415026644858333773,18953,2604,52924642.00,8278,43.68,33.95,-3.35
9-September-2021,2817.60,2830.55,2773.25,2818.35,2805.018948978991349379,16993,2619,47665687.00,8731,51.38,57.30,0.75
8-September-2021,2817.95,2817.95,2763.65,2799.80,2788.498180572798493086,23359,3240,65136529.00,9659,41.35,54.30,-18.15
7-September-2021,2854.00,2880.00,2810.00,2822.90,2848.807613768961493582,20568,2487,58594275.00,7358,35.77,70.00,-31.10
6-September-2021,2803.15,2887.80,2803.15,2843.30,2848.658189923781218541,41722,4656,118851717.00,17446,41.81,84.65,40.15
3-September-2021,2739.95,2856.00,2718.30,2801.45,2815.021976824722371380,128499,13454,361727509.00,66642,51.86,137.70,61.50
2-September-2021,2703.05,2747.00,2679.65,2733.55,2709.753924037752168714,39309,3734,106517717.00,20788,52.88,67.35,30.50
1-September-2021,2679.50,2765.00,2674.25,2701.15,2738.917552114546720873,246956,11330,676392123.00,55614,22.52,90.75,21.65
31-August-2021,2555.00,2697.75,2545.80,2679.50,2619.622440313296215910,52985,5382,138800695.00,26699,50.39,151.95,124.50
30-August-2021,2584.90,2606.00,2545.15,2551.15,2571.726034642337696681,15126,1840,38899928.00,5509,36.42,60.85,-33.75
27-August-2021,2564.00,2585.00,2548.75,2573.40,2563.468411552346570397,13296,1532,34083876.00,4227,31.79,36.25,9.40
26-August-2021,2578.00,2584.15,2546.05,2578.55,2568.230658296572785883,11788,1672,30274303.00,3496,29.66,38.10,0.55
25-August-2021,2555.00,2583.65,2541.90,2579.05,2568.371738859068780426,16022,1880,41150452.00,6215,38.79,41.75,24.05
24-August-2021,2569.95,2574.20,2519.50,2546.90,2543.893834367019336008,24669,2529,62755317.00,4391,17.80,54.70,-23.05
23-August-2021,2600.30,2621.05,2534.65,2543.60,2560.165751351351351351,23125,2863,59203833.00,5451,23.57,86.40,-56.70
20-August-2021,2522.00,2631.10,2522.00,2600.30,2585.458080979925144607,117560,9783,303946452.00,77543,65.96,109.10,78.30
18-August-2021,2516.05,2598.75,2516.05,2590.50,2574.030028461561752505,132108,10664,340049959.00,75116,56.86,82.70,74.45
17-August-2021,2490.00,2539.00,2471.85,2516.05,2501.229203454586316499,62294,6488,155811572.00,18945,30.41,67.15,26.05
16-August-2021,2541.50,2557.65,2482.25,2498.30,2518.039507058491967922,39031,4265,98281600.00,13672,35.03,75.40,-43.20
13-August-2021,2590.00,2628.30,2524.35,2546.75,2550.411101889834728380,421730,11207,1075584874.00,329305,78.08,103.95,-43.25
12-August-2021,2725.00,2729.75,2602.65,2615.45,2648.620620811777368841,57602,7225,152565845.00,18166,31.54,127.10,-109.55
11-August-2021,2721.00,2750.00,2697.45,2717.10,2714.728934982714815277,24009,3863,65177927.00,14843,61.82,52.55,-3.90
10-August-2021,2716.05,2753.85,2709.40,2735.20,2744.103206378537453375,58446,2472,160381856.00,5737,9.82,44.45,19.15
9-August-2021,2747.00,2767.95,2717.60,2726.30,2734.344454409566517189,50175,4592,137195733.00,36587,72.92,50.35,-20.70
6-August-2021,2732.00,2759.30,2732.00,2747.35,2748.661689721632633145,40989,5321,112664894.00,24876,60.69,27.30,15.35
5-August-2021,2644.00,2755.00,2644.00,2732.35,2727.390606070422078973,154355,18917,420986377.00,69716,45.17,111.00,88.35
4-August-2021,2650.00,2679.00,2636.90,2643.00,2656.193928923988153998,20260,2544,53814489.00,9263,45.72,42.10,-7.00
3-August-2021,2610.00,2653.30,2586.70,2648.40,2626.374388356823219438,23911,2705,62799238.00,10244,42.84,66.60,38.40
2-August-2021,2550.00,2613.90,2541.10,2602.35,2579.818870935567524436,45117,5552,116393688.00,21593,47.86,72.80,52.35
30-July-2021,2531.65,2563.90,2510.00,2531.50,2536.275860297894196199,19470,3099,49381291.00,6484,33.30,53.90,-0.15
29-July-2021,2551.00,2551.00,2519.60,2528.75,2532.370059288537549407,10120,1689,25627585.00,4363,43.11,31.40,-22.25
28-July-2021,2575.00,2575.00,2522.35,2549.95,2545.097250558632080054,10293,1548,26196686.00,3262,31.69,52.65,-25.05
27-July-2021,2570.00,2597.05,2542.55,2570.55,2572.254180898726877522,22543,3225,57986326.00,9818,43.55,54.50,0.55
26-July-2021,2549.00,2585.00,2540.80,2563.35,2567.466771718278980542,14596,1873,37474745.00,4265,29.22,44.20,14.35
23-July-2021,2574.95,2575.00,2543.10,2548.50,2554.424632198402690205,11895,1453,30384881.00,4631,38.93,31.90,-26.45
22-July-2021,2568.00,2577.40,2529.00,2559.65,2543.878014766201804757,36570,4911,93029619.00,10388,28.41,48.40,-8.35
20-July-2021,2565.05,2598.60,2538.00,2554.90,2554.728786251342642320,24206,4458,61839765.00,9818,40.56,60.60,-10.15
19-July-2021,2616.00,2616.95,2572.00,2580.95,2611.094299647723996138,79767,2882,208279159.00,66078,82.84,44.95,-35.05
16-July-2021,2670.00,2670.30,2606.55,2616.25,2622.245551892876886222,48841,5929,128073095.00,29439,60.28,63.75,-53.75
15-July-2021,2713.00,2713.00,2654.00,2666.40,2668.173743718592964824,15920,2074,42477326.00,5201,32.67,59.00,-46.60
14-July-2021,2720.00,2720.00,2688.85,2699.55,2699.166212109405439102,12833,1323,34638400.00,3681,28.68,31.15,-20.45
13-July-2021,2712.00,2743.45,2699.60,2706.20,2719.042787578829727787,12527,1406,34061449.00,3114,24.86,43.85,-5.80
12-July-2021,2735.00,2743.55,2706.00,2709.35,2714.164967496205504166,69838,1519,189551853.00,63440,90.84,37.55,-25.65
9-July-2021,2737.00,2764.75,2685.00,2711.90,2711.548726953467954345,29614,3517,80299804.00,7497,25.32,79.75,-25.10
8-July-2021,2711.95,2738.00,2707.65,2730.90,2721.291740088105726872,9080,1087,24709329.00,5079,55.94,30.35,18.95
7-July-2021,2697.55,2737.95,2697.55,2710.60,2724.046624525916561314,19775,2641,53868022.00,9301,47.03,40.40,13.05
6-July-2021,2709.95,2730.15,2695.00,2711.60,2714.972880608532686583,27213,3151,73882557.00,14825,54.48,35.15,1.65
5-July-2021,2666.00,2719.00,2666.00,2701.55,2704.134686756542426645,31525,3647,85247846.00,14326,45.44,53.00,35.55
2-July-2021,2674.10,2690.00,2642.15,2661.30,2660.308922215090155803,17137,2192,45589714.00,5361,31.28,47.85,-12.80
1-July-2021,2677.00,2706.35,2668.00,2674.10,2685.756305732484076433,15700,1741,42166374.00,3337,21.25,38.35,-2.90
30-June-2021,2701.45,2723.60,2665.00,2670.10,2691.960340250311534919,18457,3182,49685512.00,8688,47.07,58.60,-31.35
29-June-2021,2741.30,2747.65,2698.85,2704.45,2716.528317771314863003,13066,1752,35494159.00,4362,33.38,48.80,-36.85
28-June-2021,2718.00,2751.00,2711.60,2739.55,2738.315577457076929093,25569,3790,70015991.00,15072,58.95,39.40,21.55
25-June-2021,2713.80,2725.20,2683.25,2721.00,2697.355713299812678694,40572,1767,109437116.00,9375,23.11,41.95,7.20
24-June-2021,2743.35,2743.35,2694.10,2706.10,2709.181781128999388628,14721,1511,39881865.00,5919,40.21,49.25,-37.25
23-June-2021,2732.00,2762.00,2708.95,2727.45,2720.654870532332483988,232336,3295,632106070.00,215428,92.72,53.05,-4.55
22-June-2021,2709.00,2759.40,2699.55,2718.55,2735.886830267670244510,22453,2358,61428867.00,6248,27.83,59.85,9.55
21-June-2021,2679.65,2741.40,2665.00,2697.85,2709.631967385956280312,14227,2031,38549934.00,3066,21.55,76.40,18.20
18-June-2021,2675.20,2714.40,2643.60,2707.05,2686.911870337968505387,32577,4909,87531528.00,13416,41.18,70.80,31.85
17-June-2021,2725.00,2772.40,2663.80,2676.15,2723.736260144888065798,18359,2355,50005074.00,3717,20.25,108.60,-48.85
16-June-2021,2756.00,2773.90,2725.95,2740.60,2745.162748011537453019,11441,1409,31407407.00,5111,44.67,47.95,-15.40
15-June-2021,2744.20,2786.00,2742.65,2763.20,2747.036480377501215712,222092,2385,610094826.00,213297,96.04,43.35,19.00
14-June-2021,2746.10,2770.55,2712.25,2743.90,2744.815789473684210526,14934,1982,40991079.00,6304,42.21,58.30,-2.20
11-June-2021,2723.90,2751.65,2704.00,2746.10,2733.062446950406208318,16494,2107,45079132.00,7869,47.71,47.65,22.20
10-June-2021,2730.00,2751.85,2691.80,2702.75,2708.269767237206846482,22727,2412,61550847.00,8153,35.87,60.05,-27.25
9-June-2021,2770.00,2770.00,2717.65,2728.00,2746.784994029454690195,15074,2089,41405037.00,3954,26.23,52.35,-42.00
8-June-2021,2779.95,2779.95,2744.80,2762.90,2764.276069992906124379,25374,3387,70140741.00,11705,46.13,35.15,-17.05
7-June-2021,2755.00,2796.95,2750.30,2755.20,2773.599836698337292161,26944,2662,74731874.00,7322,27.17,46.65,0.20
4-June-2021,2773.95,2774.95,2726.75,2742.35,2749.860911333246786966,38515,4116,105910893.00,14303,37.14,48.20,-31.60
3-June-2021,2680.00,2775.00,2680.00,2768.15,2737.228647909565351358,51927,6336,142136072.00,21161,40.75,95.00,88.15
2-June-2021,2656.00,2693.45,2640.05,2677.40,2674.650484901917566674,18148,2013,48539557.00,4324,23.83,53.40,21.40
1-June-2021,2630.00,2702.70,2630.00,2665.60,2683.440369540873460246,60724,6197,162949233.00,21138,34.81,72.70,35.60
31-May-2021,2640.00,2684.15,2616.20,2676.55,2662.313005772364459911,36207,3494,96394367.00,11839,32.70,67.95,36.55
28-May-2021,2621.00,2709.20,2621.00,2638.05,2667.265294771968854282,122264,12478,326110524.00,35511,29.04,88.20,17.05
27-May-2021,2648.00,2676.75,2590.00,2605.30,2634.304711813768206149,32132,3450,84645479.00,7233,22.51,86.75,-42.70
26-May-2021,2635.00,2655.65,2610.00,2632.00,2632.905862429645863425,40154,3796,105721702.00,7166,17.85,45.65,-3.00
25-May-2021,2583.40,2633.00,2565.30,2623.15,2598.904903536977491961,24880,2922,64660754.00,11399,45.82,67.70,39.75
24-May-2021,2539.00,2577.65,2529.40,2550.50,2550.669180949372087512,25322,2790,64588045.00,11822,46.69,48.25,11.50
21-May-2021,2536.00,2560.00,2513.75,2521.95,2529.950203303047035791,19921,2441,50399138.00,4738,23.78,46.25,-14.05
20-May-2021,2565.00,2578.85,2521.60,2530.00,2547.877028414926395070,29210,2896,74423488.00,8442,28.90,57.25,-35.00
19-May-2021,2539.80,2614.55,2532.55,2565.05,2578.979922606696203241,35662,3241,91971582.00,7416,20.80,82.00,25.25
18-May-2021,2491.10,2584.00,2491.10,2570.55,2546.432691479279744981,46428,3317,118225777.00,14642,31.54,92.90,79.45
17-May-2021,2432.00,2488.95,2412.65,2483.40,2464.826615816940987555,24910,2140,61398831.00,9164,36.79,76.30,51.40
14-May-2021,2456.00,2456.00,2400.50,2414.75,2421.920138212964765427,20548,2829,49765615.00,6293,30.63,55.50,-41.25
12-May-2021,2470.00,2484.10,2440.00,2456.50,2458.859668508287292817,9050,825,22252680.00,1984,21.92,44.10,-13.50
11-May-2021,2428.70,2478.00,2408.15,2469.65,2454.478043013174192095,17762,1668,43596439.00,6042,34.02,69.85,40.95
10-May-2021,2418.00,2450.00,2417.65,2446.65,2438.435824237335572348,17865,1540,43562656.00,5508,30.83,32.35,28.65
7-May-2021,2446.00,2454.05,2404.00,2416.95,2422.103160478674440012,16295,1503,39468171.00,3027,18.58,50.05,-29.05
6-May-2021,2389.00,2447.20,2378.00,2440.70,2422.237046004842615012,24780,2180,60023034.00,9021,36.40,69.20,51.70
5-May-2021,2370.00,2388.20,2358.00,2371.45,2372.349652202716131169,15095,1231,35810618.00,3833,25.39,30.20,1.45
4-May-2021,2416.40,2416.40,2356.05,2367.85,2384.693391430646332607,20655,1893,49255842.00,5409,26.19,60.35,-48.55
3-May-2021,2395.00,2414.00,2367.20,2395.90,2398.073907455012853470,18672,1940,44776836.00,3773,20.21,46.80,0.90
30-April-2021,2449.00,2470.20,2415.00,2421.05,2438.450413455588682004,35554,4031,86696666.00,10451,29.39,55.20,-27.95
29-April-2021,2537.00,2545.70,2454.70,2463.40,2490.630885394123022170,41586,3554,103575376.00,10292,24.75,91.00,-73.60
28-April-2021,2420.00,2538.00,2414.50,2520.30,2497.637014671157047187,103332,10195,258085828.00,39948,38.66,123.50,100.30
27-April-2021,2376.65,2405.00,2366.95,2400.80,2388.048122101771949758,32563,3778,77762011.00,14927,45.84,38.05,24.15
26-April-2021,2319.45,2380.60,2319.45,2371.65,2359.395823049174102904,52670,4634,124269378.00,18186,34.53,61.15,52.20
23-April-2021,2306.30,2357.00,2304.75,2319.45,2325.496226648521588519,24249,2526,56390958.00,5274,21.75,52.25,13.15
22-April-2021,2325.05,2347.85,2303.75,2337.80,2320.154891444929210712,57989,4009,134543462.00,8544,14.73,44.10,12.75
20-April-2021,2380.00,2403.35,2319.00,2341.05,2361.444890197806275073,43123,6097,101832588.00,14640,33.95,84.35,-38.95
19-April-2021,2387.70,2387.70,2318.15,2371.70,2351.600931290655102548,28133,2779,66157589.00,6659,23.67,69.55,-16.00
16-April-2021,2410.00,2469.30,2410.00,2434.30,2446.272763170884201520,30389,2434,74339783.00,6385,21.01,59.30,24.30
15-April-2021,2436.40,2488.10,2379.00,2411.65,2404.954392853931237073,66722,9096,160463367.00,22930,34.37,109.10,-24.75
13-April-2021,2424.00,2502.35,2419.20,2494.55,2461.745370785844625923,33429,3610,82293686.00,9212,27.56,83.15,70.55
12-April-2021,2500.00,2500.00,2396.75,2427.30,2427.679725004444971255,33746,3383,81924480.00,7509,22.25,103.25,-72.70
9-April-2021,2553.00,2575.00,2515.00,2521.15,2539.847946367271111829,24761,2983,62889175.00,7610,30.73,60.00,-31.85
8-April-2021,2550.10,2594.90,2548.85,2553.30,2552.898115629091981234,115317,6604,294392552.00,83976,72.82,46.05,3.20
7-April-2021,2491.20,2545.00,2490.00,2538.55,2521.981441552441090405,38958,3547,98251353.00,14741,37.84,55.00,47.35
6-April-2021,2526.50,2552.20,2479.35,2488.10,2515.113190850339223941,37291,4613,93791086.00,11637,31.21,72.85,-38.40
5-April-2021,2608.00,2608.00,2508.00,2517.75,2539.766590452053662433,36301,3525,92196067.00,9939,27.38,100.00,-90.25
1-April-2021,2605.00,2649.20,2589.00,2630.55,2617.230494395069447545,22391,1858,58602408.00,4328,19.33,60.20,25.55
31-March-2021,2640.00,2649.10,2595.00,2603.75,2623.906162898730257045,22603,1926,59308151.00,3408,15.08,54.10,-36.25
30-March-2021,2561.00,2656.60,2561.00,2639.10,2617.439677392533466367,36081,3194,94439841.00,10082,27.94,95.60,78.10
26-March-2021,2617.60,2619.85,2551.10,2559.85,2588.987762462965348447,23289,2730,60294936.00,7776,33.39,68.75,-57.75
25-March-2021,2631.35,2650.55,2549.80,2580.60,2592.448926610084872690,30045,2546,77890128.00,7726,25.71,100.75,-50.75
24-March-2021,2695.00,2705.00,2631.00,2657.70,2680.459534560611323376,11516,1256,30868172.00,2970,25.79,74.00,-37.30
23-March-2021,2680.00,2715.00,2668.00,2701.70,2700.349514563106796116,63036,4942,170219232.00,31116,49.36,47.00,21.70
22-March-2021,2653.25,2690.00,2650.00,2678.55,2670.712713044631606870,30158,2963,80543354.00,17732,58.80,40.00,25.30
19-March-2021,2650.00,2676.60,2599.30,2663.25,2639.143559583494022367,20744,1811,54746394.00,5262,25.37,77.30,13.25
18-March-2021,2660.00,2697.80,2635.60,2664.35,2664.509376417805111660,39674,8040,105711745.00,18821,47.44,62.20,4.35
17-March-2021,2628.80,2666.35,2628.80,2646.65,2651.465168832297596801,23011,1345,61012865.00,4135,17.97,37.55,17.85
16-March-2021,2670.00,2681.65,2625.00,2660.90,2660.391587133262636974,42435,6478,112893717.00,14705,34.65,56.65,-9.10
15-March-2021,2654.95,2682.00,2585.10,2670.65,2635.152874635395845363,67539,5925,177975590.00,27382,40.54,96.90,15.70
12-March-2021,2691.00,2699.95,2612.55,2638.95,2648.537389325463144045,28123,2365,74484817.00,7820,27.81,87.40,-52.05
10-March-2021,2600.00,2687.00,2600.00,2671.70,2663.302009851617611286,65776,4516,175181353.00,22956,34.90,87.00,71.70
9-March-2021,2590.00,2618.75,2573.00,2591.95,2596.378882918905410471,40015,3587,103894101.00,12676,31.68,45.75,1.95
8-March-2021,2610.00,2643.65,2574.95,2585.05,2612.710171368997198149,92082,5657,240583578.00,43543,47.29,68.70,-24.95
5-March-2021,2585.00,2634.45,2557.25,2587.80,2604.801542291998063489,57836,5074,150651302.00,19989,34.56,77.20,2.80
4-March-2021,2580.00,2633.40,2545.30,2594.55,2600.522793053545586107,35932,2524,93441985.00,9852,27.42,88.10,14.55
3-March-2021,2605.20,2627.15,2573.00,2599.00,2591.748879529132242561,37038,2305,95993195.00,11709,31.61,54.15,-6.20
2-March-2021,2582.50,2610.80,2530.05,2601.85,2573.056986519318010793,93022,10463,239350907.00,27840,29.93,80.75,19.35
1-March-2021,2515.00,2568.35,2496.30,2556.35,2550.436923035637612709,74528,3884,190078963.00,38541,51.71,72.05,41.35
26-February-2021,2513.35,2545.15,2464.50,2497.50,2502.102038961776566138,88035,9758,220272553.00,23141,26.29,80.65,-15.85
25-February-2021,2550.00,2560.00,2517.05,2552.05,2541.055118950250702322,112484,6478,285828044.00,64757,57.57,42.95,2.05
24-February-2021,2524.00,2600.00,2400.10,2540.50,2500.472844498340676934,231721,13129,579412068.00,105658,45.60,199.90,16.50
23-February-2021,2470.00,2549.85,2457.50,2514.70,2509.794857417494392822,87388,7747,219325953.00,19344,22.14,92.35,44.70
22-February-2021,2585.00,2585.85,2451.00,2487.30,2518.139208656226888324,124396,12472,313246445.00,38577,31.01,134.85,-97.70
19-February-2021,2649.45,2649.45,2570.05,2585.85,2595.607285158552398915,42415,3963,110092683.00,13162,31.03,79.40,-63.60
18-February-2021,2723.90,2723.90,2625.45,2650.15,2662.854746766060074545,36488,3759,97162244.00,7826,21.45,98.45,-73.75
17-February-2021,2734.00,2745.80,2685.00,2695.20,2710.771159794473273856,39119,2693,106042657.00,8476,21.67,60.80,-38.80
16-February-2021,2797.00,2797.00,2695.00,2726.75,2738.401869356958162010,47182,2953,129203277.00,8921,18.91,102.00,-70.25
15-February-2021,2804.90,2806.65,2758.00,2769.00,2781.076050700466977985,67455,2197,187597485.00,11984,17.77,48.65,-35.90
12-February-2021,2825.00,2846.00,2766.65,2779.25,2799.917496443812233285,273467,8711,765685038.00,43026,15.73,79.35,-45.75
11-February-2021,2860.00,2860.00,2706.35,2818.50,2799.721941608155154996,119777,9463,335342295.00,16523,13.79,153.65,-41.50
10-February-2021,2977.00,2999.00,2877.80,2899.10,2949.312013776825068041,83038,6574,244904971.00,14923,17.97,121.20,-77.90
9-February-2021,2984.70,3018.80,2935.95,2947.95,2976.000671246525774817,95345,3759,283746784.00,18576,19.48,82.85,-36.75
8-February-2021,2930.50,2985.85,2930.50,2970.75,2963.683027671952984259,33861,2772,100353271.00,11189,33.04,55.35,40.25
5-February-2021,2965.00,2989.90,2907.30,2932.50,2939.331399682405937064,30857,1859,90698949.00,5587,18.11,82.60,-32.50
4-February-2021,2925.00,2977.10,2900.00,2961.05,2938.855099650220762305,122077,5427,358766614.00,22151,18.15,77.10,36.05
3-February-2021,2905.00,2946.80,2872.95,2918.25,2913.018948038851441006,113046,4984,329305140.00,16918,14.97,73.85,13.25
